,Series ID,Year,Period,Label,Value,DATE,Next Month Value,CPIAUCSL,CUUR0000SEHA,EXPGS,IMPGS,FEDFUNDS,GDI,GDP,LFWA64TTUSM647S,GASREGW,DSPI,SP500,LFP,EPR,EL,ClF,AWU,INDPRO,BOGZ1FA895050005Q,HLTHSCPCHCSA,UEL
0,LNS14000000,1948,M01,1948 Jan,3.4,1948-01-01,3.8,23.68,27.000,16.917,9.624,,265.07,265.742,,,,,58.6,56.6,58061.0,60095.0,8.9,14.3274,.,,2034.0
1,LNS14000000,1948,M02,1948 Feb,3.8,1948-02-01,4.0,23.67,27.100,,,,,,,,,,58.9,56.7,58196.0,60524.0,8.4,14.3543,,,2328.0
2,LNS14000000,1948,M03,1948 Mar,4.0,1948-03-01,3.9,23.5,27.100,,,,,,,,,,58.5,56.1,57671.0,60070.0,8.7,14.1931,,,2399.0
3,LNS14000000,1948,M04,1948 Apr,3.9,1948-04-01,3.5,23.82,27.200,15.241,10.036,,273.654,272.567,,,,,59.0,56.7,58291.0,60677.0,8.5,14.2199,.,,2386.0
4,LNS14000000,1948,M05,1948 May,3.5,1948-05-01,3.6,24.01,27.300,,,,,,,,,,58.3,56.2,57854.0,59972.0,9.1,14.4618,,,2118.0
5,LNS14000000,1948,M06,1948 Jun,3.6,1948-06-01,3.6,24.15,27.400,,,,,,,,,,59.2,57.0,58743.0,60957.0,8.8,14.65,,,2214.0
6,LNS14000000,1948,M07,1948 Jul,3.6,1948-07-01,3.9,24.4,27.500,15.405,10.456,,278.941,279.196,,,,,59.3,57.1,58968.0,61181.0,8.6,14.65,.,,2213.0
7,LNS14000000,1948,M08,1948 Aug,3.9,1948-08-01,3.8,24.43,27.600,,,,,,,,,,58.9,56.6,58456.0,60806.0,8.8,14.5962,,,2350.0
8,LNS14000000,1948,M09,1948 Sep,3.8,1948-09-01,3.7,24.36,27.800,,,,,,,,,,58.9,56.6,58513.0,60815.0,8.5,14.4887,,,2302.0
9,LNS14000000,1948,M10,1948 Oct,3.7,1948-10-01,3.8,24.31,27.900,14.625,10.124,,281.223,280.366,,,,,58.7,56.5,58387.0,60646.0,9.5,14.5963,81774.0,,2259.0
10,LNS14000000,1948,M11,1948 Nov,3.8,1948-11-01,4.0,24.16,28.000,,,,,,,,,,58.7,56.5,58417.0,60702.0,7.8,14.4081,,,2285.0
11,LNS14000000,1948,M12,1948 Dec,4.0,1948-12-01,4.3,24.05,28.100,,,,,,,,,,59.1,56.8,58740.0,61169.0,8.1,14.2737,,,2429.0
12,LNS14000000,1949,M01,1949 Jan,4.3,1949-01-01,4.7,24.01,28.200,16.082,9.604,,274.18,275.034,,,,,58.7,56.2,58175.0,60771.0,8.2,14.1393,.,,2596.0
13,LNS14000000,1949,M02,1949 Feb,4.7,1949-02-01,5.0,23.91,28.300,,,,,,,,,,59.0,56.2,58208.0,61057.0,8.3,14.0049,,,2849.0
14,LNS14000000,1949,M03,1949 Mar,5.0,1949-03-01,5.3,23.91,28.400,,,,,,,,,,58.9,56.0,58043.0,61073.0,8.3,13.7361,,,3030.0
15,LNS14000000,1949,M04,1949 Apr,5.3,1949-04-01,6.1,23.92,28.500,15.647,9.364,,270.661,271.351,,,,,58.8,55.7,57747.0,61007.0,8.8,13.6554,.,,3260.0
16,LNS14000000,1949,M05,1949 May,6.1,1949-05-01,6.2,23.91,28.600,,,,,,,,,,59.0,55.4,57552.0,61259.0,9.1,13.4673,,,3707.0
17,LNS14000000,1949,M06,1949 Jun,6.2,1949-06-01,6.7,23.92,28.600,,,,,,,,,,58.6,55.0,57172.0,60948.0,10.0,13.4404,,,3776.0
18,LNS14000000,1949,M07,1949 Jul,6.7,1949-07-01,6.8,23.7,28.700,14.115,8.936,,270.863,272.889,,,,,58.9,55.0,57190.0,61301.0,10.8,13.4135,.,,4111.0
19,LNS14000000,1949,M08,1949 Aug,6.8,1949-08-01,6.6,23.7,28.800,,,,,,,,,,59.2,55.1,57397.0,61590.0,11.0,13.5479,,,4193.0
20,LNS14000000,1949,M09,1949 Sep,6.6,1949-09-01,7.9,23.75,28.900,,,,,,,,,,59.1,55.3,57584.0,61633.0,11.7,13.6823,,,4049.0
21,LNS14000000,1949,M10,1949 Oct,7.9,1949-10-01,6.4,23.67,29.000,12.091,9.092,,267.232,270.627,,,,,59.6,54.9,57269.0,62185.0,10.9,13.1716,75590.0,,4916.0
22,LNS14000000,1949,M11,1949 Nov,6.4,1949-11-01,6.6,23.7,29.100,,,,,,,,,,59.4,55.6,58009.0,62005.0,11.6,13.521,,,3996.0
23,LNS14000000,1949,M12,1949 Dec,6.6,1949-12-01,6.5,23.61,29.200,,,,,,,,,,59.2,55.3,57845.0,61908.0,11.8,13.7629,,,4063.0
24,LNS14000000,1950,M01,1950 Jan,6.5,1950-01-01,6.4,23.51,29.400,11.704,9.501,,277.506,280.828,,,,,58.9,55.1,57635.0,61661.0,11.3,14.0049,.,,4026.0
25,LNS14000000,1950,M02,1950 Feb,6.4,1950-02-01,6.3,23.61,29.400,,,,,,,,,,58.9,55.1,57751.0,61687.0,11.8,14.0586,,,3936.0
26,LNS14000000,1950,M03,1950 Mar,6.3,1950-03-01,5.8,23.64,29.500,,,,,,,,,,58.8,55.1,57728.0,61604.0,12.4,14.5156,,,3876.0
27,LNS14000000,1950,M04,1950 Apr,5.8,1950-04-01,5.5,23.65,29.500,11.872,10.229,,289.932,290.383,,,,,59.2,55.8,58583.0,62158.0,12.6,14.9995,.,,3575.0
28,LNS14000000,1950,M05,1950 May,5.5,1950-05-01,5.4,23.77,29.700,,,,,,,,,,59.1,55.8,58649.0,62083.0,12.7,15.3489,,,3434.0
29,LNS14000000,1950,M06,1950 Jun,5.4,1950-06-01,5.0,23.88,29.700,,,,,,,,,,59.4,56.2,59052.0,62419.0,13.1,15.8059,,,3367.0
30,LNS14000000,1950,M07,1950 Jul,5.0,1950-07-01,4.5,24.07,29.800,12.293,13.033,,307.524,308.153,,,,,59.1,56.1,59001.0,62121.0,12.5,16.3166,.,,3120.0
31,LNS14000000,1950,M08,1950 Aug,4.5,1950-08-01,4.4,24.2,29.900,,,,,,,,,,59.5,56.8,59797.0,62596.0,12.2,16.8274,,,2799.0
32,LNS14000000,1950,M09,1950 Sep,4.4,1950-09-01,4.2,24.34,29.900,,,,,,,,,,59.2,56.6,59575.0,62349.0,12.2,16.7198,,,2774.0
33,LNS14000000,1950,M10,1950 Oct,4.2,1950-10-01,4.2,24.5,30.000,13.531,13.685,,319.297,319.945,,,,,59.4,56.9,59803.0,62428.0,12.3,16.8273,98677.0,,2625.0
34,LNS14000000,1950,M11,1950 Nov,4.2,1950-11-01,4.3,24.6,30.100,,,,,,,,,,59.3,56.9,59697.0,62286.0,10.7,16.8005,,,2589.0
35,LNS14000000,1950,M12,1950 Dec,4.3,1950-12-01,3.7,24.98,30.200,,,,,,,,,,59.2,56.7,59429.0,62068.0,10.7,17.0962,,,2639.0
36,LNS14000000,1951,M01,1951 Jan,3.7,1951-01-01,3.4,25.38,30.200,15.043,14.866,,332.534,336.0,,,,,59.1,56.9,59636.0,61941.0,10.6,17.1499,.,,2305.0
37,LNS14000000,1951,M02,1951 Feb,3.4,1951-02-01,3.4,25.83,30.400,,,,,,,,,,59.1,57.0,59661.0,61778.0,10.8,17.2575,,,2117.0
38,LNS14000000,1951,M03,1951 Mar,3.4,1951-03-01,3.1,25.88,30.600,,,,,,,,,,59.8,57.7,60401.0,62526.0,10.1,17.3381,,,2125.0
39,LNS14000000,1951,M04,1951 Apr,3.1,1951-04-01,3.0,25.92,30.700,17.121,15.178,,340.649,344.09,,,,,59.1,57.3,59889.0,61808.0,10.6,17.365,.,,1919.0
40,LNS14000000,1951,M05,1951 May,3.0,1951-05-01,3.2,25.99,30.800,,,,,,,,,,59.4,57.6,60188.0,62044.0,9.9,17.3112,,,1856.0
41,LNS14000000,1951,M06,1951 Jun,3.2,1951-06-01,3.1,25.93,30.800,,,,,,,,,,59.0,57.1,59620.0,61615.0,8.7,17.2306,,,1995.0
42,LNS14000000,1951,M07,1951 Jul,3.1,1951-07-01,3.1,25.91,30.900,18.052,14.31,,346.823,351.385,,,,,59.4,57.6,60156.0,62106.0,9.2,16.9618,.,,1950.0
43,LNS14000000,1951,M08,1951 Aug,3.1,1951-08-01,3.3,25.86,31.000,,,,,,,,,,59.2,57.4,59994.0,61927.0,9.1,16.8005,,,1933.0
44,LNS14000000,1951,M09,1951 Sep,3.3,1951-09-01,3.5,26.03,31.200,,,,,,,,,,59.1,57.1,59713.0,61780.0,9.1,16.908,,,2067.0
45,LNS14000000,1951,M10,1951 Oct,3.5,1951-10-01,3.5,26.16,31.400,18.18,13.99,,353.871,356.178,,,,,59.4,57.3,60010.0,62204.0,8.9,16.8811,112300.0,,2194.0
46,LNS14000000,1951,M11,1951 Nov,3.5,1951-11-01,3.1,26.32,31.500,,,,,,,,,,59.2,57.1,59836.0,62014.0,9.7,17.0155,,,2178.0
47,LNS14000000,1951,M12,1951 Dec,3.1,1951-12-01,3.2,26.47,31.600,,,,,,,,,,59.6,57.7,60497.0,62457.0,9.3,17.123,,,1960.0
48,LNS14000000,1952,M01,1952 Jan,3.2,1952-01-01,3.1,26.45,31.700,18.679,14.958,,356.053,359.82,,,,,59.5,57.7,60460.0,62432.0,9.3,17.3112,111175.0,,1972.0
49,LNS14000000,1952,M02,1952 Feb,3.1,1952-02-01,2.9,26.41,31.900,,,,,,,,,,59.5,57.7,60462.0,62419.0,8.8,17.4187,,,1957.0
50,LNS14000000,1952,M03,1952 Mar,2.9,1952-03-01,2.9,26.39,31.900,,,,,,,,,,58.9,57.1,59908.0,61721.0,8.4,17.4725,,,1813.0
51,LNS14000000,1952,M04,1952 Apr,2.9,1952-04-01,3.0,26.46,31.900,16.581,14.63,,358.604,361.03,,,,,58.8,57.1,59909.0,61720.0,9.0,17.3112,106454.0,,1811.0
52,LNS14000000,1952,M05,1952 May,3.0,1952-05-01,3.0,26.47,32.100,,,,,,,,,,59.1,57.3,60195.0,62058.0,7.8,17.1499,,,1863.0
53,LNS14000000,1952,M06,1952 Jun,3.0,1952-06-01,3.2,26.53,32.100,,,,,,,,,,59.1,57.3,60219.0,62103.0,7.3,16.9886,,,1884.0
54,LNS14000000,1952,M07,1952 Jul,3.2,1952-07-01,3.4,26.68,32.200,15.246,15.25,,365.999,367.701,,,,,58.9,57.0,59971.0,61962.0,7.5,16.7198,109800.0,,1991.0
55,LNS14000000,1952,M08,1952 Aug,3.4,1952-08-01,3.1,26.69,32.300,,,,,,,,,,58.7,56.8,59790.0,61877.0,7.6,17.7951,,,2087.0
56,LNS14000000,1952,M09,1952 Sep,3.1,1952-09-01,3.0,26.63,32.300,,,,,,,,,,59.2,57.4,60521.0,62457.0,8.1,18.4402,,,1936.0
57,LNS14000000,1952,M10,1952 Oct,3.0,1952-10-01,2.8,26.69,32.500,15.329,16.342,,378.271,380.812,,,,,58.7,56.9,60132.0,61971.0,9.1,18.6284,117777.0,,1839.0
58,LNS14000000,1952,M11,1952 Nov,2.8,1952-11-01,2.7,26.69,32.700,,,,,,,,,,59.1,57.5,60748.0,62491.0,9.5,19.0047,,,1743.0
59,LNS14000000,1952,M12,1952 Dec,2.7,1952-12-01,2.9,26.71,33.000,,,,,,,,,,59.2,57.6,60954.0,62621.0,8.8,19.1122,,,1667.0
60,LNS14000000,1953,M01,1953 Jan,2.9,1953-01-01,2.6,26.64,33.100,15.128,15.795,,385.073,387.98,,,,,59.5,57.8,61600.0,63439.0,9.3,19.166,121870.0,,1839.0
61,LNS14000000,1953,M02,1953 Feb,2.6,1953-02-01,2.6,26.59,33.200,,,,,,,,,,59.5,58.0,61884.0,63520.0,8.4,19.2735,,,1636.0
62,LNS14000000,1953,M03,1953 Mar,2.6,1953-03-01,2.7,26.63,33.200,,,,,,,,,,59.6,58.1,62010.0,63657.0,8.5,19.4348,,,1647.0
63,LNS14000000,1953,M04,1953 Apr,2.7,1953-04-01,2.5,26.69,33.400,15.196,16.447,,388.515,391.749,,,,,59.1,57.5,61444.0,63167.0,7.8,19.5154,122773.0,,1723.0
64,LNS14000000,1953,M05,1953 May,2.5,1953-05-01,2.5,26.7,33.600,,,,,,,,,,58.6,57.1,61019.0,62615.0,7.9,19.6229,,,1596.0
65,LNS14000000,1953,M06,1953 Jun,2.5,1953-06-01,2.6,26.77,33.700,,,,,,,,,,58.9,57.4,61456.0,63063.0,8.2,19.5423,,,1607.0
66,LNS14000000,1953,M07,1953 Jul,2.6,1953-07-01,2.7,26.79,33.800,15.755,16.307,,387.598,391.171,,,,,58.9,57.4,61397.0,63057.0,7.9,19.7842,121542.0,,1660.0
67,LNS14000000,1953,M08,1953 Aug,2.7,1953-08-01,2.9,26.85,34.200,,,,,,,,,,58.6,57.1,61151.0,62816.0,8.0,19.6767,,,1665.0
68,LNS14000000,1953,M09,1953 Sep,2.9,1953-09-01,3.1,26.89,34.400,,,,,,,,,,58.5,56.8,60906.0,62727.0,7.1,19.2735,,,1821.0
69,LNS14000000,1953,M10,1953 Oct,3.1,1953-10-01,3.5,26.95,34.600,15.172,15.507,,380.524,385.97,,,,,58.5,56.7,60893.0,62867.0,7.2,19.1122,114596.0,,1974.0
70,LNS14000000,1953,M11,1953 Nov,3.5,1953-11-01,4.5,26.85,34.800,,,,,,,,,,58.6,56.5,60738.0,62949.0,7.9,18.6553,,,2211.0
71,LNS14000000,1953,M12,1953 Dec,4.5,1953-12-01,4.9,26.87,34.900,,,,,,,,,,58.3,55.7,59977.0,62795.0,8.0,18.1983,,,2818.0
72,LNS14000000,1954,M01,1954 Jan,4.9,1954-01-01,5.2,26.94,34.900,14.424,14.78,,382.558,385.345,,,,,58.6,55.7,60024.0,63101.0,8.7,18.0639,113960.0,,3077.0
73,LNS14000000,1954,M02,1954 Feb,5.2,1954-02-01,5.7,26.99,34.900,,,,,,,,,,59.3,56.2,60663.0,63994.0,9.5,18.1176,,,3331.0
74,LNS14000000,1954,M03,1954 Mar,5.7,1954-03-01,5.9,26.93,35.000,,,,,,,,,,59.1,55.7,60186.0,63793.0,10.6,18.0101,,,3607.0
75,LNS14000000,1954,M04,1954 Apr,5.9,1954-04-01,5.9,26.86,35.000,16.438,16.184,,383.6,386.121,,,,,59.2,55.7,60185.0,63934.0,10.9,17.9026,113934.0,,3749.0
76,LNS14000000,1954,M05,1954 May,5.9,1954-05-01,5.6,26.93,35.100,,,,,,,,,,58.9,55.4,59908.0,63675.0,11.6,18.0101,,,3767.0
77,LNS14000000,1954,M06,1954 Jun,5.6,1954-06-01,5.8,26.94,35.100,,,,,,,,,,58.5,55.2,59792.0,63343.0,12.3,18.0639,,,3551.0
78,LNS14000000,1954,M07,1954 Jul,5.8,1954-07-01,6.0,26.86,35.100,15.878,15.304,0.8,387.551,390.996,,,,,58.4,55.0,59643.0,63302.0,12.5,18.0907,115847.0,,3659.0
79,LNS14000000,1954,M08,1954 Aug,6.0,1954-08-01,6.1,26.85,35.100,,,1.22,,,,,,,58.7,55.2,59853.0,63707.0,12.8,18.0639,,,3854.0
80,LNS14000000,1954,M09,1954 Sep,6.1,1954-09-01,5.7,26.81,35.200,,,1.07,,,,,,,59.2,55.5,60282.0,64209.0,12.9,18.0908,,,3927.0
81,LNS14000000,1954,M10,1954 Oct,5.7,1954-10-01,5.3,26.72,35.300,16.605,15.46,0.85,396.846,399.734,,,,,58.8,55.5,60270.0,63936.0,13.3,18.3058,120549.0,,3666.0
82,LNS14000000,1954,M11,1954 Nov,5.3,1954-11-01,5.0,26.78,35.300,,,0.83,,,,,,,58.6,55.5,60357.0,63759.0,13.2,18.6015,,,3402.0
83,LNS14000000,1954,M12,1954 Dec,5.0,1954-12-01,4.9,26.77,35.400,,,1.28,,,,,,,58.1,55.2,60116.0,63312.0,13.4,18.8434,,,3196.0
84,LNS14000000,1955,M01,1955 Jan,4.9,1955-01-01,4.7,26.77,35.400,17.273,16.169,1.39,409.644,413.073,,,,,58.6,55.7,60753.0,63910.0,13.4,19.2735,129445.0,,3157.0
85,LNS14000000,1955,M02,1955 Feb,4.7,1955-02-01,4.6,26.82,35.400,,,1.29,,,,,,,58.4,55.7,60727.0,63696.0,14.2,19.5154,,,2969.0
86,LNS14000000,1955,M03,1955 Mar,4.6,1955-03-01,4.7,26.79,35.500,,,1.35,,,,,,,58.5,55.8,60964.0,63882.0,13.4,19.9724,,,2918.0
87,LNS14000000,1955,M04,1955 Apr,4.7,1955-04-01,4.3,26.79,35.500,16.942,17.097,1.43,419.737,421.532,,,,,59.0,56.2,61515.0,64564.0,14.3,20.2143,136209.0,,3049.0
88,LNS14000000,1955,M05,1955 May,4.3,1955-05-01,4.2,26.77,35.600,,,1.43,,,,,,,58.8,56.3,61634.0,64381.0,14.4,20.5369,,,2747.0
89,LNS14000000,1955,M06,1955 Jun,4.2,1955-06-01,4.0,26.71,35.600,,,1.64,,,,,,,58.8,56.3,61781.0,64482.0,13.4,20.5638,,,2701.0
90,LNS14000000,1955,M07,1955 Jul,4.0,1955-07-01,4.2,26.76,35.600,18.145,17.421,1.68,428.228,430.221,,,,,59.3,56.9,62513.0,65145.0,13.8,20.7251,139407.0,,2632.0
91,LNS14000000,1955,M08,1955 Aug,4.2,1955-08-01,4.1,26.72,35.700,,,1.96,,,,,,,59.7,57.1,62797.0,65581.0,12.3,20.6982,,,2784.0
92,LNS14000000,1955,M09,1955 Sep,4.1,1955-09-01,4.3,26.85,35.700,,,2.18,,,,,,,59.7,57.2,62950.0,65628.0,11.7,20.8326,,,2678.0
93,LNS14000000,1955,M10,1955 Oct,4.3,1955-10-01,4.2,26.82,35.700,18.349,18.109,2.24,435.768,437.092,,,,,59.8,57.2,62991.0,65821.0,11.5,21.182,142586.0,,2830.0
94,LNS14000000,1955,M11,1955 Nov,4.2,1955-11-01,4.2,26.88,35.800,,,2.35,,,,,,,59.9,57.4,63257.0,66037.0,11.3,21.2358,,,2780.0
95,LNS14000000,1955,M12,1955 Dec,4.2,1955-12-01,4.0,26.87,35.800,,,2.48,,,,,,,60.2,57.7,63684.0,66445.0,12.0,21.3164,,,2761.0
96,LNS14000000,1956,M01,1956 Jan,4.0,1956-01-01,3.9,26.83,35.900,19.365,18.925,2.45,440.533,439.746,,,,,60.2,57.8,63753.0,66419.0,11.7,21.4508,141445.0,,2666.0
97,LNS14000000,1956,M02,1956 Feb,3.9,1956-02-01,4.2,26.86,35.900,,,2.5,,,,,,,59.9,57.5,63518.0,66124.0,12.5,21.2627,,,2606.0
98,LNS14000000,1956,M03,1956 Mar,4.2,1956-03-01,4.0,26.89,35.900,,,2.5,,,,,,,59.8,57.3,63411.0,66175.0,11.6,21.2627,,,2764.0
99,LNS14000000,1956,M04,1956 Apr,4.0,1956-04-01,4.3,26.93,36.000,20.882,18.973,2.62,447.678,446.01,,,,,59.9,57.5,63614.0,66264.0,11.0,21.424,141313.0,,2650.0
100,LNS14000000,1956,M05,1956 May,4.3,1956-05-01,4.3,27.03,36.100,,,2.75,,,,,,,60.2,57.6,63861.0,66722.0,10.4,21.2358,,,2861.0
101,LNS14000000,1956,M06,1956 Jun,4.3,1956-06-01,4.4,27.15,36.200,,,2.71,,,,,,,60.1,57.5,63820.0,66702.0,10.1,21.0476,,,2882.0
102,LNS14000000,1956,M07,1956 Jul,4.4,1956-07-01,4.1,27.29,36.400,21.822,19.253,2.75,453.772,451.191,,,,,60.1,57.5,63800.0,66752.0,10.5,20.4025,143610.0,,2952.0
103,LNS14000000,1956,M08,1956 Aug,4.1,1956-08-01,3.9,27.31,36.400,,,2.73,,,,,,,60.0,57.6,63972.0,66673.0,12.0,21.2358,,,2701.0
104,LNS14000000,1956,M09,1956 Sep,3.9,1956-09-01,3.9,27.35,36.500,,,2.95,,,,,,,60.0,57.6,64079.0,66714.0,11.8,21.7197,,,2635.0
105,LNS14000000,1956,M10,1956 Oct,3.9,1956-10-01,4.3,27.51,36.500,23.068,18.541,2.96,463.554,460.463,,,,,59.8,57.5,63975.0,66546.0,11.6,21.9078,145107.0,,2571.0
106,LNS14000000,1956,M11,1956 Nov,4.3,1956-11-01,4.2,27.51,36.600,,,2.88,,,,,,,59.8,57.3,63796.0,66657.0,10.9,21.7197,,,2861.0
107,LNS14000000,1956,M12,1956 Dec,4.2,1956-12-01,4.2,27.63,36.700,,,2.94,,,,,,,59.8,57.3,63910.0,66700.0,11.4,22.0422,,,2790.0
108,LNS14000000,1957,M01,1957 Jan,4.2,1957-01-01,3.9,27.67,36.700,24.919,20.1,2.84,471.077,469.779,,,,,59.5,57.0,63632.0,66428.0,10.4,21.9616,147494.0,,2796.0
109,LNS14000000,1957,M02,1957 Feb,3.9,1957-02-01,3.7,27.8,36.700,,,3.0,,,,,,,59.9,57.5,64257.0,66879.0,10.7,22.1766,,,2622.0
110,LNS14000000,1957,M03,1957 Mar,3.7,1957-03-01,3.9,27.86,36.700,,,2.96,,,,,,,59.8,57.6,64404.0,66913.0,10.8,22.1498,,,2509.0
111,LNS14000000,1957,M04,1957 Apr,3.9,1957-04-01,4.1,27.93,36.800,24.369,20.27,3.0,473.964,472.025,,,,,59.5,57.2,64047.0,66647.0,10.6,21.8541,147252.0,,2600.0
112,LNS14000000,1957,M05,1957 May,4.1,1957-05-01,4.3,28.0,36.800,,,3.0,,,,,,,59.5,57.1,63985.0,66695.0,10.4,21.7734,,,2710.0
113,LNS14000000,1957,M06,1957 Jun,4.3,1957-06-01,4.2,28.11,36.900,,,3.0,,,,,,,59.8,57.2,64196.0,67052.0,10.2,21.8272,,,2856.0
114,LNS14000000,1957,M07,1957 Jul,4.2,1957-07-01,4.1,28.19,37.000,23.759,19.762,2.99,478.836,479.49,,,,,60.0,57.5,64540.0,67336.0,10.1,21.9616,149270.0,,2796.0
115,LNS14000000,1957,M08,1957 Aug,4.1,1957-08-01,4.4,28.28,37.000,,,3.24,,,,,,,59.3,56.9,63959.0,66706.0,10.5,21.9616,,,2747.0
116,LNS14000000,1957,M09,1957 Sep,4.4,1957-09-01,4.5,28.32,37.100,,,3.47,,,,,,,59.6,57.0,64121.0,67064.0,9.8,21.7734,,,2943.0
117,LNS14000000,1957,M10,1957 Oct,4.5,1957-10-01,5.1,28.32,37.200,23.022,19.634,3.5,473.699,474.864,,,,,59.5,56.8,64046.0,67066.0,11.1,21.4508,140820.0,,3020.0
118,LNS14000000,1957,M11,1957 Nov,5.1,1957-11-01,5.2,28.41,37.300,,,3.28,,,,,,,59.5,56.4,63669.0,67123.0,10.4,20.9401,,,3454.0
119,LNS14000000,1957,M12,1957 Dec,5.2,1957-12-01,5.8,28.47,37.300,,,2.98,,,,,,,59.6,56.6,63922.0,67398.0,10.4,20.5369,,,3476.0
120,LNS14000000,1958,M01,1958 Jan,5.8,1958-01-01,6.4,28.64,37.400,20.534,19.455,2.72,468.148,467.54,,,,,59.3,55.9,63220.0,67095.0,10.5,20.1606,134566.0,,3875.0
121,LNS14000000,1958,M02,1958 Feb,6.4,1958-02-01,6.7,28.7,37.400,,,1.67,,,,,,,59.3,55.5,62898.0,67201.0,11.0,19.7305,,,4303.0
122,LNS14000000,1958,M03,1958 Mar,6.7,1958-03-01,7.4,28.87,37.500,,,1.2,,,,,,,59.3,55.3,62731.0,67223.0,11.2,19.4885,,,4492.0
123,LNS14000000,1958,M04,1958 Apr,7.4,1958-04-01,7.4,28.94,37.600,20.546,20.075,1.26,470.909,471.978,,,,,59.6,55.2,62631.0,67647.0,12.1,19.166,132908.0,,5016.0
124,LNS14000000,1958,M05,1958 May,7.4,1958-05-01,7.3,28.94,37.600,,,0.63,,,,,,,59.8,55.4,62874.0,67895.0,13.1,19.3541,,,5021.0
125,LNS14000000,1958,M06,1958 Jun,7.3,1958-06-01,7.5,28.91,37.600,,,0.93,,,,,,,59.5,55.2,62730.0,67674.0,14.4,19.8649,,,4944.0
126,LNS14000000,1958,M07,1958 Jul,7.5,1958-07-01,7.4,28.89,37.600,20.595,19.739,0.68,484.819,485.841,,,,,59.6,55.2,62745.0,67824.0,14.6,20.1606,141492.0,,5079.0
127,LNS14000000,1958,M08,1958 Aug,7.4,1958-08-01,7.1,28.94,37.700,,,1.53,,,,,,,59.8,55.4,63012.0,68037.0,15.7,20.5638,,,5025.0
128,LNS14000000,1958,M09,1958 Sep,7.1,1958-09-01,6.7,28.91,37.800,,,1.76,,,,,,,59.7,55.4,63181.0,68002.0,16.5,20.752,,,4821.0
129,LNS14000000,1958,M10,1958 Oct,6.7,1958-10-01,6.2,28.91,37.800,20.563,20.823,1.8,498.445,499.555,,,,,59.6,55.6,63475.0,68045.0,16.5,20.9939,152089.0,,4570.0
130,LNS14000000,1958,M11,1958 Nov,6.2,1958-11-01,6.2,28.95,37.800,,,2.27,,,,,,,59.2,55.5,63470.0,67658.0,16.4,21.6121,,,4188.0
131,LNS14000000,1958,M12,1958 Dec,6.2,1958-12-01,6.0,28.97,37.900,,,2.42,,,,,,,59.2,55.5,63549.0,67740.0,15.7,21.639,,,4191.0
132,LNS14000000,1959,M01,1959 Jan,6.0,1959-01-01,5.9,29.01,37.900,21.915,21.396,2.48,510.145,510.33,,,351.5,,59.3,55.7,63868.0,67936.0,16.3,21.9616,160001.0,,4068.0
133,LNS14000000,1959,M02,1959 Feb,5.9,1959-02-01,5.6,29.0,38.000,,,2.43,,,,,352.9,,59.0,55.5,63684.0,67649.0,15.5,22.3917,,,3965.0
134,LNS14000000,1959,M03,1959 Mar,5.6,1959-03-01,5.2,28.97,38.000,,,2.8,,,,,355.2,,59.3,56.0,64267.0,68068.0,15.3,22.7142,,,3801.0
135,LNS14000000,1959,M04,1959 Apr,5.2,1959-04-01,5.1,28.98,38.100,21.776,22.544,2.96,524.882,522.653,,,358.2,,59.4,56.3,64768.0,68339.0,14.9,23.1981,167847.0,,3571.0
136,LNS14000000,1959,M05,1959 May,5.1,1959-05-01,5.0,29.04,38.100,,,2.9,,,,,360.3,,59.2,56.2,64699.0,68178.0,14.7,23.5476,,,3479.0
137,LNS14000000,1959,M06,1959 Jun,5.0,1959-06-01,5.1,29.11,38.100,,,3.39,,,,,362.6,,59.2,56.3,64849.0,68278.0,14.9,23.5744,,,3429.0
138,LNS14000000,1959,M07,1959 Jul,5.1,1959-07-01,5.2,29.15,38.100,24.079,22.868,3.47,522.572,525.034,,,362.8,,59.4,56.3,65011.0,68539.0,14.3,23.0099,162861.0,,3528.0
139,LNS14000000,1959,M08,1959 Aug,5.2,1959-08-01,5.5,29.18,38.200,,,3.5,,,,,361.2,,59.2,56.1,64844.0,68432.0,13.7,22.2304,,,3588.0
140,LNS14000000,1959,M09,1959 Sep,5.5,1959-09-01,5.7,29.25,38.300,,,3.76,,,,,362.3,,59.3,56.0,64770.0,68545.0,13.7,22.2035,,,3775.0
141,LNS14000000,1959,M10,1959 Oct,5.7,1959-10-01,5.8,29.35,38.400,23.131,22.504,3.98,528.21,528.6,,,363.4,,59.4,56.1,64911.0,68821.0,12.9,22.0422,162502.0,,3910.0
142,LNS14000000,1959,M11,1959 Nov,5.8,1959-11-01,5.3,29.35,38.400,,,4.0,,,,,366.3,,59.1,55.7,64530.0,68533.0,13.1,22.1766,,,4003.0
143,LNS14000000,1959,M12,1959 Dec,5.3,1959-12-01,5.2,29.41,38.500,,,3.99,,,,,370.2,,59.5,56.3,65341.0,68994.0,13.1,23.5475,,,3653.0
144,LNS14000000,1960,M01,1960 Jan,5.2,1960-01-01,4.8,29.37,38.500,26.145,23.288,3.99,542.125,542.648,,,370.8,,59.1,56.0,65347.0,68962.0,13.5,24.1658,174001.0,,3615.0
145,LNS14000000,1960,M02,1960 Feb,4.8,1960-02-01,5.4,29.41,38.500,,,3.97,,,,,371.3,,59.1,56.2,65620.0,68949.0,13.1,23.9508,,,3329.0
